Record_ID,Week_Starting,Month,Quarter,Centre_Name,Centre_Type,Country,Agent_ID,Agent_Name,Team_Leader,Shift_Pattern,Contracted_Hours_pw,Calls_Handled,Emails_Handled,Chats_Handled,Total_Interactions,AHT_Seconds,ACW_Seconds,Hold_Time_Avg_Seconds,FCR_Percent,Quality_Score_Percent,Fatal_Error_This_Week,Performance_Band,CSAT_Score_1to5,NPS_Avg_Response_0to10,NPS_Score_Calculated,NPS_Responses_Count,Schedule_Adherence_Percent,Occupancy_Percent,Shrinkage_Percent,Absence_Days_This_Week,Return_To_Work_Discussion,Late_Arrivals,Coaching_Sessions_Attended,Training_Hours_Completed,Escalations,Complaints_Raised,Complaints_Resolved_Same_Week,Transfers_Out,Bookings_Handled,Amendments_Handled,Refunds_Processed,Baggage_Claims_Handled,Special_Assistance_Requests,Executive_Club_Queries,Disruption_Cases_Handled,Upsell_Revenue_GBP,SLA_Answered_Within_20s_Percent
BA00550,08/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,98,18,28,144,359,61,46,82.0,85.6,N,Meets,3.9,8.7,48,21,94.8,81.1,17.0,0.9,Y,0,3,2.4,1,1,0,6,11,25,6,5,2,8,8,109,84.4
BA00551,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,86,17,15,118,368,83,69,76.4,76.0,N,Developing,4.1,6.4,-17,16,83.5,84.7,15.9,2.4,Y,0,3,2.7,4,1,0,6,12,26,12,7,2,4,9,48,78.6
BA00552,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,75,20,19,114,362,85,73,78.6,85.6,N,Meets,3.5,7.3,8,10,85.1,73.3,20.5,0.3,Y,0,2,2.9,1,2,1,5,24,14,5,8,3,11,10,107,78.7
BA00553,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,77,19,16,112,327,53,44,71.0,83.7,N,Meets,3.5,8.3,36,9,91.7,80.7,18.6,1.1,Y,0,3,1.7,2,1,1,9,24,29,7,2,5,6,9,89,69.7
BA00554,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,80,11,19,110,319,55,56,79.1,78.7,N,Developing,4.0,6.5,-14,19,85.9,79.2,17.3,0.8,Y,0,2,2.6,3,1,1,6,23,26,8,8,1,12,4,69,78.9
BA00555,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,97,20,10,127,359,75,78,68.1,77.2,N,Developing,4.1,8.5,42,8,86.9,81.2,14.6,1.6,Y,1,1,3.4,2,0,0,7,18,25,2,8,5,12,5,151,76.2
BA00556,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,101,18,17,136,347,52,47,70.1,84.1,N,Meets,4.1,7.5,14,8,90.9,84.8,20.2,3.0,Y,2,2,1.6,6,1,0,5,21,15,5,5,3,13,4,53,68.6
BA00557,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,93,15,21,129,384,54,58,70.7,85.9,N,Meets,3.6,7.6,17,8,90.1,78.4,16.0,1.5,Y,1,2,2.9,6,0,0,9,20,35,6,9,1,12,7,77,75.6
BA00558,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,93,17,16,126,374,69,76,75.0,78.2,N,Developing,4.2,7.5,14,11,92.5,83.7,14.9,1.7,Y,1,2,3.0,4,1,1,9,25,15,8,2,5,11,5,141,77.2
BA00559,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,99,20,16,135,339,83,78,69.9,78.4,N,Developing,4.0,6.2,-22,17,92.1,80.8,21.2,2.2,Y,1,3,3.2,1,3,1,7,8,25,8,3,2,15,12,196,73.9
BA00560,08/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,71,16,22,109,344,55,75,72.0,76.6,N,Developing,3.8,6.5,-14,14,89.3,84.1,15.7,1.6,Y,3,2,1.2,6,4,2,5,14,30,7,7,1,8,6,108,73.4
BA00561,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,94,22,19,135,275,50,49,86.0,94.7,N,Exceeds,4.2,8.3,36,28,94.6,81.9,13.3,1.3,Y,0,1,0.7,3,0,0,5,21,22,6,6,8,17,10,153,83.6
BA00562,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,89,27,11,127,294,48,49,85.6,90.6,N,Exceeds,4.6,8.3,36,18,97.2,87.5,11.9,1.3,Y,0,1,1.6,1,1,0,6,23,28,5,10,5,15,14,284,87.7
BA00563,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,88,29,14,131,300,60,27,90.7,90.8,N,Exceeds,4.5,9.2,62,27,97.5,87.2,13.9,0.9,Y,0,2,0.5,2,1,0,1,21,26,8,10,3,9,7,300,87.3
BA00564,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,95,21,21,137,275,56,28,84.7,89.6,N,Meets,4.3,8.5,42,24,92.7,85.5,9.4,0.7,Y,1,1,1.2,2,1,0,4,18,26,8,10,2,22,15,419,86.6
BA00565,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,101,16,15,132,267,38,38,86.5,90.4,N,Exceeds,4.8,8.4,39,19,94.7,84.8,13.0,1.3,Y,1,2,1.3,1,0,0,4,30,41,13,5,3,9,5,222,90.7
BA00566,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,116,20,13,149,296,60,48,90.2,90.7,N,Exceeds,4.5,8.3,36,25,97.2,80.3,12.9,0.9,Y,0,1,1.8,1,1,0,5,25,33,5,8,3,17,12,518,83.3
BA00567,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,119,28,22,169,296,42,53,87.6,91.2,N,Exceeds,4.7,9.6,73,16,97.2,78.2,12.6,1.1,Y,1,1,0.6,1,1,1,2,22,40,10,8,7,10,6,341,91.1
BA00568,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,108,15,20,143,274,58,27,88.7,91.2,N,Exceeds,4.7,8.6,45,17,92.4,83.7,10.0,1.0,Y,1,2,1.6,0,0,0,5,33,37,17,7,3,14,14,451,89.5
BA00569,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,119,15,15,149,279,56,51,88.9,93.5,N,Exceeds,4.8,9.5,70,20,95.0,80.9,8.8,1.4,Y,1,1,1.5,2,1,0,3,29,40,13,10,8,20,5,495,90.9
BA00570,15/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,90,26,15,131,307,40,25,92.4,92.3,N,Exceeds,4.5,8.8,50,24,96.7,87.6,8.4,0.7,Y,1,2,1.4,3,1,1,4,32,24,18,9,6,15,7,206,86.8
BA00571,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,87,19,19,125,296,61,45,81.7,86.0,Y,Meets,4.3,8.4,39,24,88.2,84.8,12.2,1.0,Y,1,2,1.6,2,2,2,7,26,36,4,3,6,7,6,233,88.6
BA00572,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,86,24,19,129,322,52,42,79.4,85.9,N,Meets,4.4,7.9,25,19,90.4,82.0,13.8,1.9,Y,0,2,1.7,1,2,0,8,18,35,13,4,3,12,6,223,77.1
BA00573,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,95,14,16,125,295,70,40,82.0,85.4,N,Meets,4.3,8.6,45,23,93.6,78.8,13.6,1.8,Y,2,2,0.7,4,3,1,2,29,40,10,8,3,6,14,340,83.3
BA00574,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,99,25,16,140,297,49,37,86.8,84.2,N,Meets,4.4,8.4,39,23,92.6,85.2,10.7,1.6,Y,1,2,0.7,1,3,2,6,22,36,7,7,7,6,5,276,78.9
BA00575,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,94,13,13,120,308,59,43,86.2,89.3,N,Meets,4.2,7.4,11,23,95.6,76.1,14.8,0.2,Y,1,2,0.6,4,2,0,4,16,40,14,4,3,18,5,108,86.9
BA00576,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,86,19,14,119,320,41,38,85.6,87.2,N,Meets,3.9,9.0,56,15,89.0,84.3,13.2,1.4,Y,1,2,0.7,1,0,0,4,29,31,10,3,3,19,13,349,81.8
BA00577,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,103,20,15,138,332,68,47,83.4,87.1,N,Meets,4.1,8.8,50,19,91.4,79.0,15.2,1.4,Y,2,2,0.8,1,1,1,4,15,20,16,9,3,6,6,93,88.4
BA00578,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,77,14,20,111,341,66,37,86.0,83.3,N,Meets,4.4,8.4,39,11,89.7,78.6,12.9,1.9,Y,2,1,1.5,3,1,0,6,17,39,5,7,3,10,12,358,84.6
BA00579,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,99,21,17,137,335,54,48,84.4,91.0,N,Exceeds,4.0,8.1,31,10,89.0,84.3,15.9,0.8,Y,2,1,1.9,2,3,1,3,14,34,7,5,6,14,5,158,78.7
BA00580,15/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,79,14,11,104,288,52,30,86.9,88.2,N,Meets,4.2,8.9,53,16,90.1,76.8,14.3,1.3,Y,1,2,0.5,1,0,0,8,27,30,12,4,6,13,6,182,88.6
BA00581,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,110,17,22,149,299,55,44,79.4,81.5,N,Meets,4.1,8.8,50,22,93.7,84.2,14.3,0.3,Y,2,3,1.5,1,2,1,8,11,33,5,9,1,15,10,104,72.9
BA00582,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,93,13,26,132,322,68,61,82.6,81.7,N,Meets,4.4,8.3,36,21,89.8,79.6,17.1,0.8,Y,0,3,1.6,5,1,0,4,17,21,8,7,6,8,12,279,85.4
BA00583,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,93,15,21,129,332,52,36,78.9,88.1,N,Meets,3.9,6.9,-3,14,91.2,86.5,15.0,0.5,Y,2,3,1.2,4,3,3,9,10,21,12,4,4,6,5,74,77.0
BA00584,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,109,22,28,159,312,63,70,83.3,88.2,N,Meets,4.1,8.3,36,12,87.3,84.9,16.5,1.8,Y,0,1,2.6,4,1,1,2,27,22,5,2,1,9,11,185,81.1
BA00585,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,109,18,28,155,342,66,67,76.3,87.4,N,Meets,3.9,7.9,25,18,89.5,76.7,17.0,0.5,Y,0,1,1.0,3,2,2,5,22,36,4,7,1,12,4,148,84.5
BA00586,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,90,13,14,117,320,60,52,79.8,80.9,Y,Meets,4.2,6.9,-3,13,86.5,85.1,17.5,1.7,Y,2,2,3.0,1,1,1,5,28,31,4,3,2,11,3,222,74.3
BA00587,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,89,11,18,118,301,48,40,73.4,86.6,N,Meets,4.0,8.6,45,11,87.2,78.0,12.7,1.2,Y,2,1,1.9,3,3,3,9,17,22,12,5,1,9,12,109,78.5
BA00588,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,101,13,12,126,331,50,41,73.1,87.6,N,Meets,3.7,7.6,17,18,92.1,82.9,12.8,0.3,Y,1,1,2.2,3,2,2,4,14,35,7,8,2,5,12,109,82.5
BA00589,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,103,15,24,142,339,49,66,81.9,82.1,N,Meets,4.2,6.8,-6,13,94.7,77.3,13.7,2.0,Y,1,2,2.1,5,0,0,7,22,25,5,5,1,9,4,287,83.1
BA00590,15/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,89,10,16,115,324,62,66,75.3,81.6,N,Meets,3.8,8.7,48,19,86.6,83.9,17.8,0.9,Y,1,2,2.7,1,3,0,8,17,20,5,6,5,15,4,147,76.8
BA00591,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,80,18,20,118,356,75,71,74.3,76.4,N,Developing,4.0,6.7,-8,15,86.7,83.7,16.5,0.7,Y,0,2,2.1,6,2,0,8,19,23,8,4,2,8,10,67,69.2
BA00592,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,86,15,16,117,375,57,42,69.7,83.8,Y,Meets,4.1,6.2,-22,19,90.9,79.6,14.8,2.3,Y,3,2,2.9,1,0,0,10,13,27,10,2,5,4,11,64,80.0
BA00593,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,93,15,11,119,369,55,52,73.6,82.7,N,Meets,3.8,6.2,-22,9,85.5,78.5,15.8,2.9,Y,0,1,3.0,3,0,0,8,24,22,9,6,2,16,9,84,68.8
BA00594,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,82,8,10,100,364,66,71,67.4,79.9,N,Developing,3.6,6.6,-11,8,86.3,85.0,20.4,2.0,Y,1,3,2.0,4,4,4,7,21,26,8,4,1,9,12,56,75.4
BA00595,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,78,19,17,114,352,51,44,77.3,76.1,Y,Developing,3.5,6.2,-22,17,87.9,78.6,21.3,1.2,Y,0,1,2.9,3,2,1,6,25,31,3,6,5,4,8,103,77.7
BA00596,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,74,13,22,109,373,75,78,73.9,81.5,N,Meets,3.8,6.7,-8,11,89.5,75.4,18.7,0.1,Y,0,2,2.0,5,4,4,7,11,27,8,3,2,7,10,113,82.2
BA00597,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,101,15,19,135,375,68,77,74.4,77.3,N,Developing,3.6,6.7,-8,17,87.5,73.2,19.7,1.3,Y,2,1,3.2,6,1,1,5,8,20,9,2,5,11,11,83,68.7
BA00598,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,96,8,12,116,379,55,55,71.8,84.9,N,Meets,4.0,7.7,20,17,88.7,80.1,21.1,2.5,Y,3,1,3.2,1,2,0,10,8,31,10,6,5,4,4,179,81.8
BA00599,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,86,12,18,116,339,78,72,71.9,83.1,N,Meets,4.2,8.0,28,16,84.7,82.7,16.1,1.6,Y,0,2,2.2,4,3,2,4,13,20,8,3,3,13,9,63,79.2
BA00600,15/12/2025,December 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,75,10,18,103,364,85,72,69.0,81.6,N,Meets,4.0,7.8,22,14,88.8,85.0,21.4,2.4,Y,3,3,2.6,3,4,2,3,19,21,3,6,1,16,12,148,68.8
BA00601,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,112,16,25,153,309,52,42,86.0,93.4,N,Exceeds,4.6,9.0,56,23,92.6,87.3,11.5,0.7,Y,1,1,0.9,0,0,0,5,28,42,15,7,8,17,11,336,89.6
BA00602,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,101,28,10,139,300,45,28,87.5,88.1,N,Meets,4.3,8.7,48,23,95.5,80.4,11.8,0.1,Y,1,1,0.5,1,0,0,3,32,32,13,6,6,8,11,210,94.8
BA00603,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,110,30,14,154,269,37,34,84.7,93.0,N,Exceeds,4.8,9.2,62,15,95.5,85.6,12.3,0.6,Y,1,1,2.0,1,1,0,6,28,23,8,6,5,19,11,140,87.1
BA00604,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,100,16,18,134,275,46,54,92.6,93.6,N,Exceeds,4.7,8.7,48,27,92.9,79.2,8.6,1.2,Y,1,1,1.8,2,1,1,3,15,45,14,9,5,21,6,380,92.1
BA00605,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,115,17,14,146,311,35,52,87.6,92.4,N,Exceeds,4.7,8.9,53,16,92.6,78.8,9.6,0.9,Y,0,1,1.8,1,2,2,4,35,32,9,9,6,18,13,456,92.7
BA00606,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,100,27,24,151,285,45,43,86.4,94.9,N,Exceeds,4.4,8.7,48,13,92.7,84.1,12.3,1.0,Y,0,1,1.8,3,2,1,3,22,42,11,3,4,9,6,382,83.9
BA00607,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,88,22,22,132,285,46,44,84.5,92.6,N,Exceeds,4.5,8.4,39,13,92.1,84.6,11.4,0.2,Y,0,2,1.3,2,1,0,2,16,29,11,9,7,21,9,519,93.3
BA00608,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,112,28,25,165,284,45,38,91.8,94.6,N,Exceeds,4.5,8.4,39,26,94.0,86.9,11.4,0.2,Y,1,2,1.9,1,1,1,5,34,20,11,5,3,21,10,272,92.6
BA00609,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,109,19,15,143,303,54,36,86.1,93.1,N,Exceeds,4.2,8.4,39,25,93.0,79.9,9.0,0.2,Y,1,1,1.9,3,1,0,4,30,42,15,10,4,14,7,301,90.4
BA00610,22/12/2025,December 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,109,15,13,137,297,43,42,91.2,95.3,N,Exceeds,4.6,8.3,36,13,92.0,87.0,11.2,0.1,Y,0,2,1.4,3,0,0,4,30,37,7,6,8,9,7,435,90.1
BA00611,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,97,19,20,136,335,48,40,84.4,89.2,N,Meets,4.2,9.0,56,12,93.8,85.1,10.3,0.3,Y,2,2,0.8,3,2,1,4,19,31,9,9,7,18,12,114,82.5
BA00612,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,97,25,18,140,329,64,44,83.0,88.7,N,Meets,4.4,9.1,59,15,94.4,85.8,11.6,0.3,Y,0,2,0.9,2,1,1,4,26,28,15,5,7,9,5,147,78.0
BA00613,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,87,14,19,120,310,64,43,80.4,91.0,N,Exceeds,4.1,7.7,20,20,93.4,76.8,11.0,0.9,Y,0,2,1.5,0,3,0,5,23,40,4,11,1,18,5,288,89.5
BA00614,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,77,16,13,106,338,44,47,84.2,87.5,N,Meets,4.0,7.6,17,23,89.8,78.4,10.2,0.6,Y,2,1,1.3,3,3,1,5,27,34,8,11,1,19,10,266,89.8
BA00615,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,92,16,12,120,298,66,64,86.8,90.3,N,Exceeds,4.3,9.0,56,17,92.8,77.4,14.2,0.9,Y,2,1,0.5,2,2,1,3,15,22,12,10,5,14,14,220,88.2
BA00616,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,99,24,17,140,315,58,38,86.4,91.9,N,Exceeds,4.0,8.0,28,23,91.6,76.5,12.3,0.6,Y,0,1,1.8,4,1,0,6,24,40,8,5,3,8,7,375,85.1
BA00617,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,103,14,16,133,326,61,65,83.0,83.1,N,Meets,4.1,8.3,36,23,89.3,84.7,11.3,0.3,Y,0,1,1.6,4,0,0,3,17,22,5,3,7,7,4,184,79.2
BA00618,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,75,12,9,96,317,66,65,87.2,91.1,N,Exceeds,4.3,7.9,25,21,91.1,75.1,10.5,0.2,Y,1,1,1.1,0,3,3,4,13,25,12,7,3,16,7,133,84.3
BA00619,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,78,24,15,117,322,50,36,78.3,86.1,N,Meets,4.0,8.7,48,22,96.0,80.0,14.5,0.6,Y,0,1,1.1,2,1,0,4,30,30,11,4,3,6,4,313,82.1
BA00620,22/12/2025,December 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,99,18,12,129,290,62,44,87.9,82.9,N,Meets,3.9,7.2,6,17,92.3,76.1,13.7,0.6,Y,2,2,1.7,3,3,2,2,28,37,4,8,7,14,7,310,81.9
BA00621,22/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,92,14,16,122,296,61,49,78.5,84.6,N,Meets,4.1,8.3,36,18,94.1,82.2,14.8,1.0,Y,2,3,2.3,5,3,1,3,21,16,8,8,2,10,10,276,73.2
BA00622,22/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,109,16,12,137,340,59,68,78.9,81.3,N,Meets,4.3,7.1,3,12,89.4,79.3,12.5,2.4,Y,0,3,1.7,2,0,0,3,24,27,8,10,3,6,10,184,78.9
BA00623,22/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,85,20,16,121,365,49,52,73.1,86.7,N,Meets,4.2,7.5,14,16,94.5,80.8,13.1,0.2,Y,0,3,2.9,3,1,0,3,24,17,14,6,6,16,8,128,85.7
BA00624,22/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,86,18,23,127,311,45,44,73.5,87.8,N,Meets,4.3,7.5,14,17,93.5,83.8,12.1,0.8,Y,2,1,1.1,4,0,0,5,20,29,7,2,4,7,6,271,74.0
BA00625,22/12/2025,December 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,110,12,28,150,302,47,66,78.2,82.8,N,Meets,4.4,7.9,25,18,87.6,83.6,16.3,2.2,Y,0,1,1.3,4,2,2,3,22,33,8,2,4,6,3,261,77.3
